Season,name,position,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2016-17,James Tomkins,DEF,0,0,13,0,0.8,2,0,2.3,21.8,90,0,0,0,0,0,7386,2.0,1.0,0.0,0,748,419,4.9,1,1,20,2017-01-03 20:00:00,Crystal Palace,3,3.0
2016-17,Neil Taylor,DEF,0,0,21,1,2.6,0,0,1.0,6.8,70,0,0,0,0,0,21910,2.0,1.0,1.0,6,3606,2325,4.2,0,0,20,2017-01-03 20:00:00,Aston Villa,3,3.0
2016-17,Shkodran Mustafi,DEF,0,0,12,0,5.1,3,0,2.1,8.2,90,0,0,0,0,0,37150,3.0,3.0,8.0,0,2679,1352,5.8,0,1,20,2017-01-03 19:45:00,Arsenal,2,1.0
2016-17,Héctor Bellerín,DEF,0,0,3,0,4.8,3,0,0.7,0.0,90,0,0,0,0,0,722184,3.0,3.0,4.0,0,20826,6711,6.5,0,1,20,2017-01-03 19:45:00,Arsenal,2,1.0
2016-17,Nathan Aké,DEF,0,0,21,0,0.6,3,0,3.5,34.2,90,0,0,0,0,0,371417,3.0,3.0,0.0,1,96029,8713,4.4,1,0,20,2017-01-03 19:45:00,Man City,1,1.0
2016-17,Aaron Cresswell,DEF,0,0,10,0,1.9,2,0,0.8,5.8,90,0,0,0,0,0,18346,2.0,0.0,0.0,1,656,1635,5.3,1,0,20,2017-01-02 17:15:00,West Ham,2,3.0
2016-17,Winston Reid,DEF,0,0,12,0,0.6,2,0,1.3,10.8,90,0,0,0,0,0,183373,2.0,0.0,2.0,1,23335,12607,5.1,1,0,20,2017-01-02 17:15:00,West Ham,2,3.0
2016-17,Chris Smalling,DEF,0,0,5,0,0.3,0,0,1.2,12.0,26,0,0,0,0,0,42852,2.0,0.0,0.0,1,472,275,5.8,0,0,20,2017-01-02 17:15:00,Man Utd,3,2.0
2016-17,Angelo Ogbonna,DEF,0,0,16,0,0.8,2,0,2.4,23.4,90,0,0,0,0,0,40987,2.0,0.0,0.0,1,503,1589,4.8,1,0,20,2017-01-02 17:15:00,West Ham,2,3.0
2016-17,Phil Jones,DEF,0,0,27,1,0.7,0,0,2.2,21.4,90,0,0,0,0,0,155721,2.0,0.0,0.0,6,8346,21686,4.9,0,0,20,2017-01-02 17:15:00,Man Utd,3,2.0
2016-17,Marcos Rojo,DEF,0,1,28,1,17.2,0,0,3.2,15.2,90,0,0,0,0,0,36467,2.0,0.0,0.0,7,1864,3371,5.2,0,0,20,2017-01-02 17:15:00,Man Utd,3,2.0
2016-17,Ben Mee,DEF,0,0,21,0,0.3,2,1,8.6,48.4,90,0,0,0,0,0,61217,1.0,2.0,37.0,7,2876,4723,4.5,0,0,20,2017-01-02 15:00:00,Burnley,1,4.0
2016-17,Jonny Evans,DEF,0,0,6,0,0.3,1,0,0.5,4.8,29,0,0,0,0,0,290593,1.0,3.0,0.0,1,16096,8247,4.5,1,0,20,2017-01-02 15:00:00,Leicester,4,3.0
2016-17,Matthew Lowton,DEF,0,0,17,0,2.6,2,0,3.0,23.0,90,0,0,0,0,0,26229,1.0,2.0,4.0,1,239,1364,4.5,0,0,20,2017-01-02 15:00:00,Burnley,1,4.0
2016-17,Patrick van Aanholt,DEF,0,0,18,0,22.7,2,0,3.7,14.2,90,0,0,0,0,0,187753,2.0,2.0,0.0,1,4949,10726,5.0,1,0,20,2017-01-02 15:00:00,Crystal Palace,1,3.0
2016-17,Nathaniel Clyne,DEF,0,0,21,0,35.7,2,0,5.8,14.4,90,0,0,0,0,0,551001,2.0,2.0,8.0,1,46979,11985,5.7,0,0,20,2017-01-02 15:00:00,Crystal Palace,4,3.0
2016-17,Cédric Soares,DEF,0,0,2,0,0.0,0,0,0.0,0.0,5,0,0,0,0,0,73182,0.0,3.0,0.0,1,1522,9849,4.9,0,0,20,2017-01-02 15:00:00,Arsenal,2,1.0
2016-17,Craig Dawson,DEF,0,0,12,0,0.9,1,0,1.6,14.6,90,0,0,0,0,0,58678,1.0,3.0,0.0,2,911,1223,4.8,1,0,20,2017-01-02 15:00:00,West Ham,4,3.0
2016-17,Javier Manquillo,DEF,0,0,2,0,0.3,1,0,0.4,1.4,26,0,0,0,0,0,1362,2.0,2.0,2.0,1,11,55,4.3,1,0,20,2017-01-02 15:00:00,Newcastle,1,4.0
2016-17,Harry Maguire,DEF,0,0,19,0,5.7,3,0,3.6,18.6,90,0,0,0,0,0,1867,1.0,3.0,12.0,1,210,86,4.4,0,0,20,2017-01-02 15:00:00,Man Utd,2,2.0
2016-17,Nicolás Otamendi,DEF,0,1,22,0,0.8,1,0,5.3,44.0,90,0,0,0,0,0,116123,1.0,2.0,8.0,3,2974,1624,5.9,1,0,20,2017-01-02 15:00:00,Man City,4,1.0
2016-17,Jack Stephens,DEF,0,0,9,0,15.0,3,0,3.9,17.6,85,0,0,0,0,0,14451,0.0,3.0,6.0,1,82,311,4.0,0,0,20,2017-01-02 15:00:00,Southampton,2,2.0
2016-17,Fernando Luiz Rosa,DEF,0,0,-9,0,1.5,1,0,0.0,0.0,31,0,0,0,1,0,66053,1.0,2.0,0.0,-2,2016,1063,5.3,1,0,20,2017-01-02 15:00:00,Man City,4,1.0
2016-17,Seamus Coleman,DEF,0,0,22,1,18.2,0,0,5.2,15.8,90,0,0,0,0,0,204671,0.0,3.0,18.0,6,9800,10925,5.5,1,0,20,2017-01-02 15:00:00,Everton,2,2.0
2016-17,John Stones,DEF,0,0,3,0,0.0,0,0,0.2,2.0,2,0,0,0,0,0,713850,1.0,2.0,0.0,1,10403,19006,4.7,1,0,20,2017-01-02 15:00:00,Man City,4,1.0
2016-17,Michael Keane,DEF,0,0,8,0,10.7,2,0,6.1,16.8,90,0,0,0,0,0,102981,1.0,2.0,33.0,0,1729,5092,4.9,0,1,20,2017-01-02 15:00:00,Everton,1,2.0
2016-17,Wes Morgan,DEF,0,0,20,1,0.0,0,0,1.4,10.0,90,0,0,0,0,0,631076,0.0,0.0,4.0,6,4454,14522,4.8,0,0,20,2017-01-02 12:30:00,Leicester,4,3.0
2016-17,Calum Chambers,DEF,0,2,30,1,1.4,0,0,3.5,33.4,90,0,0,0,0,0,151839,0.0,0.0,0.0,8,13118,5094,4.4,1,0,20,2017-01-02 12:30:00,Arsenal,3,1.0
2016-17,Christian Fuchs,DEF,0,0,23,1,26.9,0,0,5.7,22.8,90,0,0,0,0,0,226232,0.0,0.0,7.0,6,539,5918,5.3,0,0,20,2017-01-02 12:30:00,Leicester,4,3.0
2016-17,Daniel Amartey,DEF,0,0,11,1,22.8,0,0,3.3,8.6,90,0,0,0,0,0,20072,0.0,0.0,2.0,3,6159,2664,4.5,0,0,20,2017-01-02 12:30:00,Leicester,4,3.0
2016-17,Ben Gibson,DEF,0,0,23,1,0.6,0,0,1.1,10.2,90,0,0,0,0,0,393175,0.0,0.0,0.0,5,25170,15845,4.9,1,1,20,2017-01-02 12:30:00,Norwich,3,4.0
2016-17,Martin Kelly,DEF,0,0,15,0,1.5,2,0,2.8,26.8,90,0,0,0,0,0,27381,0.0,2.0,0.0,1,912,949,4.4,0,0,19,2017-01-01 16:00:00,Crystal Palace,1,3.0
2016-17,Scott Dann,DEF,0,0,12,0,0.5,2,0,3.8,27.2,90,0,0,0,0,0,136432,0.0,2.0,10.0,1,850,4034,5.2,0,0,19,2017-01-01 16:00:00,Crystal Palace,1,3.0
2016-17,Joel Ward,DEF,0,0,15,0,12.6,2,0,3.1,12.0,90,0,0,0,0,0,30416,0.0,2.0,6.0,1,567,1014,4.8,0,0,19,2017-01-01 16:00:00,Crystal Palace,1,3.0
2016-17,Héctor Bellerín,DEF,0,2,36,1,20.6,0,0,5.3,24.0,90,0,0,0,0,0,705058,0.0,2.0,8.0,8,16143,4321,6.4,1,0,19,2017-01-01 16:00:00,Arsenal,3,1.0
2016-17,James Tomkins,DEF,0,0,7,0,0.1,2,0,2.2,21.8,90,0,0,0,0,0,7019,0.0,2.0,0.0,0,56,802,5.0,0,1,19,2017-01-01 16:00:00,Crystal Palace,1,3.0
2016-17,Toby Alderweireld,DEF,0,0,13,0,3.3,1,0,2.7,16.2,90,0,0,0,0,0,399897,4.0,1.0,7.0,2,599,12372,6.3,0,0,19,2017-01-01 13:30:00,Spurs,4,1.0
2016-17,Christian Kabasele,DEF,0,0,4,0,0.0,0,0,0.4,4.0,12,0,0,0,0,0,2384,4.0,1.0,0.0,1,11,64,4.8,1,0,19,2017-01-01 13:30:00,Watford,1,4.0
2016-17,Craig Cathcart,DEF,0,0,6,0,0.1,4,0,0.9,6.4,90,0,0,0,0,0,8359,4.0,1.0,2.0,-1,30,126,4.3,1,1,19,2017-01-01 13:30:00,Watford,1,4.0
2016-17,Eric Dier,DEF,0,0,12,0,4.9,1,0,2.3,14.8,90,0,0,0,0,0,200425,4.0,1.0,3.0,2,989,2639,5.0,0,0,19,2017-01-01 13:30:00,Spurs,4,1.0
2016-17,Danny Rose,DEF,0,0,21,1,36.2,0,0,5.5,14.8,67,0,0,0,0,0,320413,4.0,1.0,4.0,6,56937,3790,5.9,0,0,19,2017-01-01 13:30:00,Watford,4,4.0
2016-17,Ben Davies,DEF,0,0,3,0,1.8,1,0,0.3,1.6,23,0,0,0,0,0,8346,4.0,1.0,0.0,1,233,126,4.7,0,0,19,2017-01-01 13:30:00,Spurs,4,1.0
2016-17,Nicolás Otamendi,DEF,0,0,12,0,1.3,1,0,2.4,23.0,90,0,0,0,0,0,114194,0.0,1.0,0.0,1,1768,1257,5.9,0,1,19,2016-12-31 17:30:00,Man City,1,1.0
2016-17,Fernando Luiz Rosa,DEF,0,0,8,0,14.3,1,0,2.6,11.2,90,0,0,0,0,0,64916,0.0,1.0,0.0,2,1716,711,5.3,0,0,19,2016-12-31 17:30:00,Man City,1,1.0
2016-17,Nathaniel Clyne,DEF,0,0,22,1,4.1,0,0,1.3,3.2,90,0,0,0,0,0,513376,0.0,1.0,6.0,6,10504,17927,5.7,1,0,19,2016-12-31 17:30:00,Crystal Palace,1,3.0
2016-17,John Stones,DEF,0,0,18,0,1.1,1,0,1.9,17.8,90,0,0,0,0,0,721929,0.0,1.0,0.0,2,838,67455,4.7,0,0,19,2016-12-31 17:30:00,Man City,1,1.0
2016-17,Jonny Evans,DEF,0,0,12,0,4.6,1,0,2.8,21.2,90,0,0,0,0,0,282291,2.0,1.0,2.0,2,5395,4837,4.5,0,0,19,2016-12-31 15:00:00,Leicester,2,3.0
2016-17,James Tarkowski,DEF,0,0,3,0,0.3,0,0,0.1,0.2,6,0,0,0,0,0,91428,1.0,4.0,0.0,1,683,2507,4.0,1,0,19,2016-12-31 15:00:00,Burnley,4,4.0
2016-17,Matthew Lowton,DEF,0,0,15,0,24.8,1,0,5.6,31.0,90,0,0,0,0,0,27324,1.0,4.0,0.0,2,243,793,4.5,1,0,19,2016-12-31 15:00:00,Burnley,4,4.0
2016-17,Branislav Ivanovic,DEF,0,0,5,0,0.0,0,0,0.2,2.0,9,0,0,0,0,0,135530,2.0,4.0,0.0,1,315,1967,5.7,1,0,19,2016-12-31 15:00:00,West Brom,3,2.0
2016-17,Ben Mee,DEF,0,0,13,0,0.3,1,0,1.0,9.8,90,0,0,0,0,0,62909,1.0,4.0,0.0,2,6136,1305,4.5,1,0,19,2016-12-31 15:00:00,Burnley,4,4.0
2016-17,Ben Gibson,DEF,0,0,16,0,0.1,2,0,3.3,30.6,90,0,0,0,0,0,382281,1.0,2.0,2.0,1,10456,12834,4.9,0,0,19,2016-12-31 15:00:00,Norwich,2,4.0
2016-17,Benjamin Chilwell,DEF,0,0,23,1,1.3,0,0,4.8,18.0,90,0,0,0,0,0,5171,0.0,1.0,29.0,6,89,63,4.3,1,0,19,2016-12-31 15:00:00,Chelsea,3,1.0
2016-17,Angelo Ogbonna,DEF,0,0,11,0,0.7,1,0,3.5,16.2,90,0,0,0,0,0,41944,0.0,1.0,18.0,1,789,997,4.8,0,1,19,2016-12-31 15:00:00,West Ham,3,3.0
2016-17,Alfie Mawson,DEF,0,0,12,0,0.3,3,0,0.8,8.0,90,0,0,0,0,0,879,3.0,0.0,0.0,1,34,55,4.5,1,0,19,2016-12-31 15:00:00,Fulham,2,4.0
2016-17,Aaron Cresswell,DEF,0,0,24,0,57.8,1,0,10.1,28.2,90,0,0,0,0,0,19250,0.0,1.0,15.0,2,499,1016,5.3,0,0,19,2016-12-31 15:00:00,West Ham,3,3.0
2016-17,Calum Chambers,DEF,0,0,13,0,4.7,2,0,3.0,23.2,90,0,0,0,0,0,143307,1.0,2.0,2.0,0,5922,3100,4.4,0,1,19,2016-12-31 15:00:00,Arsenal,2,1.0
2016-17,David Luiz Moreira Marinho,DEF,0,0,14,0,0.7,2,0,1.5,12.2,90,0,0,0,0,0,175882,2.0,4.0,2.0,1,20983,3148,6.2,1,0,19,2016-12-31 15:00:00,Arsenal,3,1.0
2016-17,Gary Cahill,DEF,0,0,26,0,1.0,2,1,10.8,52.8,90,0,0,0,0,0,513744,2.0,4.0,54.0,7,23682,5134,6.4,1,0,19,2016-12-31 15:00:00,Crystal Palace,3,3.0
2016-17,Erik Pieters,DEF,0,0,12,0,2.3,4,0,1.7,15.0,90,0,0,0,0,0,211528,2.0,4.0,0.0,0,7746,6239,4.5,0,0,19,2016-12-31 15:00:00,Burnley,1,4.0
2016-17,Eric Bailly,DEF,0,0,15,0,11.4,1,0,5.2,12.8,90,0,0,0,0,0,264834,1.0,2.0,28.0,2,889,3366,5.3,1,0,19,2016-12-31 15:00:00,Man Utd,4,2.0
2016-17,Christian Fuchs,DEF,0,0,7,0,10.1,0,0,2.0,10.2,21,0,0,0,0,0,231487,0.0,1.0,0.0,1,408,7611,5.3,1,0,19,2016-12-31 15:00:00,Leicester,3,3.0
2016-17,Daniel Amartey,DEF,0,0,12,1,12.3,0,0,3.0,15.8,90,0,0,0,0,0,16367,0.0,1.0,2.0,2,5784,1000,4.5,1,1,19,2016-12-31 15:00:00,Leicester,3,3.0
2016-17,César Azpilicueta,DEF,0,0,10,0,2.6,2,0,1.6,13.2,90,0,0,0,0,0,898729,2.0,4.0,0.0,1,53434,6338,6.5,1,0,19,2016-12-31 15:00:00,Chelsea,3,1.0
2016-17,Craig Dawson,DEF,0,0,7,0,0.3,1,0,1.3,12.6,90,0,0,0,0,0,58923,2.0,1.0,0.0,1,287,1225,4.8,0,1,19,2016-12-31 15:00:00,West Ham,2,3.0
2016-17,Chris Smalling,DEF,0,0,6,0,0.3,1,0,1.0,5.8,71,0,0,0,0,0,42462,1.0,2.0,4.0,2,262,467,5.8,1,0,19,2016-12-31 15:00:00,Man Utd,4,2.0
2016-17,Patrick van Aanholt,DEF,0,0,21,0,13.3,4,0,5.7,22.2,90,0,0,0,0,0,193135,1.0,4.0,21.0,0,9587,3905,5.0,0,0,19,2016-12-31 15:00:00,Crystal Palace,4,3.0
2016-17,Nathan Aké,DEF,0,2,32,1,0.5,0,0,2.0,19.6,90,0,0,0,0,0,280596,3.0,0.0,0.0,8,56827,3472,4.4,0,0,19,2016-12-31 15:00:00,Man City,3,1.0
2016-17,Winston Reid,DEF,0,0,20,0,0.3,1,0,2.6,25.8,90,0,0,0,0,0,171105,0.0,1.0,0.0,2,60153,2536,5.1,0,0,19,2016-12-31 15:00:00,West Ham,3,3.0
2016-17,Wes Morgan,DEF,0,0,22,1,0.6,0,0,2.2,17.8,90,0,0,0,0,0,640657,0.0,1.0,4.0,6,1545,28560,4.8,1,0,19,2016-12-31 15:00:00,Leicester,3,3.0
2016-17,Virgil van Dijk,DEF,0,0,7,0,1.0,2,0,1.6,13.4,88,0,0,0,1,0,632414,2.0,1.0,2.0,-2,68754,6277,5.8,1,0,19,2016-12-31 15:00:00,Liverpool,2,1.0
2016-17,Neil Taylor,DEF,0,0,17,0,11.8,3,0,3.4,19.0,90,0,0,0,0,0,20521,3.0,0.0,3.0,1,1503,1555,4.2,1,0,19,2016-12-31 15:00:00,Aston Villa,2,3.0
2016-17,Marcos Alonso,DEF,1,0,9,0,2.1,2,0,2.6,2.4,90,0,0,0,0,0,414203,2.0,4.0,21.0,3,24331,6295,6.4,1,1,19,2016-12-31 15:00:00,Chelsea,3,1.0
2016-17,Marcos Rojo,DEF,0,0,6,0,0.8,1,0,1.0,4.8,27,0,0,0,0,0,37618,1.0,2.0,4.0,1,4309,1433,5.2,1,0,19,2016-12-31 15:00:00,Man Utd,4,2.0
2016-17,Michael Keane,DEF,0,0,6,0,0.1,1,0,1.0,5.6,90,0,0,0,0,0,106031,1.0,4.0,4.0,2,2984,2048,4.9,1,0,19,2016-12-31 15:00:00,Everton,4,2.0
2016-17,Seamus Coleman,DEF,0,0,17,0,27.3,2,0,5.6,20.6,90,0,0,0,0,0,205041,2.0,2.0,8.0,1,17623,2858,5.5,0,0,19,2016-12-30 20:00:00,Everton,4,2.0
2016-17,Phil Jagielka,DEF,0,0,18,0,10.3,2,0,4.7,28.4,90,0,0,0,0,0,143732,2.0,2.0,8.0,0,871,5978,4.8,0,1,19,2016-12-30 20:00:00,Sheffield Utd,4,4.0
2016-17,Harry Maguire,DEF,1,0,20,0,1.3,2,0,2.0,14.8,90,0,0,0,0,0,1726,2.0,2.0,4.0,3,62,48,4.4,1,1,19,2016-12-30 20:00:00,Man Utd,2,2.0
2016-17,Andrew Robertson,DEF,0,0,14,0,2.3,2,0,1.9,14.4,90,0,0,0,0,0,37614,2.0,2.0,2.0,1,637,562,4.3,1,0,19,2016-12-30 20:00:00,Liverpool,2,1.0
2016-17,Kyle Walker,DEF,0,0,6,0,20.7,1,0,5.8,15.6,90,0,0,0,0,0,1625631,4.0,1.0,22.0,1,22701,13435,6.2,0,1,18,2016-12-28 19:45:00,Man City,2,1.0
2016-17,Ryan Bertrand,DEF,0,0,8,0,12.0,4,0,4.3,11.4,90,0,0,0,0,0,56150,4.0,1.0,20.0,0,7633,1268,5.4,1,0,18,2016-12-28 19:45:00,Leicester,1,3.0
2016-17,Virgil van Dijk,DEF,0,2,32,0,0.5,4,1,7.5,55.4,90,0,0,0,0,0,564637,4.0,1.0,19.0,8,32762,11964,5.7,1,0,18,2016-12-28 19:45:00,Liverpool,1,1.0
2016-17,Danny Rose,DEF,1,0,20,0,25.7,1,0,6.2,27.6,90,0,0,0,0,0,262598,4.0,1.0,9.0,4,14269,7433,5.9,0,1,18,2016-12-28 19:45:00,Watford,2,4.0
2016-17,Cédric Soares,DEF,0,0,16,0,0.8,4,0,2.5,14.6,90,0,0,0,0,0,81391,4.0,1.0,10.0,0,1230,5617,4.9,1,0,18,2016-12-28 19:45:00,Arsenal,1,1.0
2016-17,Eric Dier,DEF,0,0,16,0,1.0,1,0,2.3,21.6,90,0,0,0,0,0,201910,4.0,1.0,0.0,2,905,3703,5.1,0,0,18,2016-12-28 19:45:00,Spurs,2,1.0
2016-17,Nathaniel Clyne,DEF,0,0,14,0,5.0,1,0,2.0,11.2,90,0,0,0,0,0,518556,1.0,4.0,4.0,2,21907,6430,5.7,1,0,18,2016-12-27 17:15:00,Crystal Palace,3,3.0
2016-17,Erik Pieters,DEF,1,0,26,0,25.2,4,0,8.1,35.8,90,0,0,0,0,0,209481,1.0,4.0,20.0,3,9434,10886,4.5,0,0,18,2016-12-27 17:15:00,Burnley,1,4.0
2016-17,Andrew Robertson,DEF,0,0,7,0,5.6,3,0,1.2,6.4,90,0,0,0,0,0,37407,3.0,0.0,0.0,1,650,629,4.3,1,0,18,2016-12-26 17:15:00,Liverpool,1,1.0
2016-17,Harry Maguire,DEF,0,0,20,0,14.9,3,0,4.4,25.4,90,0,0,0,0,0,1696,3.0,0.0,4.0,1,51,83,4.4,1,0,18,2016-12-26 17:15:00,Man Utd,1,2.0
2016-17,John Stones,DEF,0,0,4,0,0.0,0,0,0.3,2.8,17,0,0,0,0,0,788280,3.0,0.0,0.0,1,2269,57744,4.7,0,0,18,2016-12-26 17:15:00,Man City,4,1.0
2016-17,Nicolás Otamendi,DEF,0,2,32,1,0.6,0,0,5.5,34.6,90,0,0,0,0,0,112739,3.0,0.0,20.0,8,1140,1738,5.9,0,0,18,2016-12-26 17:15:00,Man City,4,1.0
2016-17,Fernando Luiz Rosa,DEF,0,0,15,1,25.4,0,0,4.5,15.2,90,0,0,0,0,0,63628,3.0,0.0,4.0,3,1716,1119,5.3,0,0,18,2016-12-26 17:15:00,Man City,4,1.0
2016-17,Aaron Cresswell,DEF,0,0,12,0,11.7,1,0,3.2,20.6,90,0,0,0,0,0,19658,4.0,1.0,0.0,2,1033,1137,5.3,0,0,18,2016-12-26 15:00:00,West Ham,3,3.0
2016-17,Marcos Alonso,DEF,0,0,25,1,3.4,0,0,1.8,12.8,90,0,0,0,0,0,392795,0.0,3.0,2.0,6,30306,4250,6.4,1,0,18,2016-12-26 15:00:00,Chelsea,2,1.0
2016-17,Kieran Gibbs,DEF,0,0,23,1,39.8,0,0,8.6,18.8,70,0,0,0,0,0,21105,0.0,1.0,27.0,5,147,463,4.8,1,1,18,2016-12-26 15:00:00,West Brom,2,2.0
2016-17,Jonny Evans,DEF,0,0,15,0,0.2,1,0,1.9,18.6,90,0,0,0,0,0,281329,0.0,1.0,0.0,2,1033,18641,4.5,0,0,18,2016-12-26 15:00:00,Leicester,1,3.0
2016-17,Craig Dawson,DEF,0,0,13,0,1.3,1,0,2.6,16.4,90,0,0,0,0,0,59772,0.0,1.0,8.0,2,215,1787,4.8,0,0,18,2016-12-26 15:00:00,West Ham,1,3.0
2016-17,César Azpilicueta,DEF,0,0,24,1,2.9,0,0,1.7,14.2,90,0,0,0,0,0,843856,0.0,3.0,0.0,6,80721,2526,6.5,1,0,18,2016-12-26 15:00:00,Chelsea,2,1.0
2016-17,Daniel Amartey,DEF,0,0,9,0,3.2,2,0,1.8,7.8,90,0,0,0,0,0,11240,2.0,0.0,7.0,2,4766,415,4.5,1,0,18,2016-12-26 15:00:00,Leicester,2,3.0
2016-17,David Luiz Moreira Marinho,DEF,0,0,20,1,0.3,0,0,1.3,12.2,90,0,0,0,0,0,155157,0.0,3.0,0.0,6,19769,2285,6.1,1,0,18,2016-12-26 15:00:00,Arsenal,2,1.0
2016-17,Gary Cahill,DEF,0,1,26,1,1.8,0,0,1.3,11.0,90,0,0,0,0,0,492237,0.0,3.0,0.0,7,25986,4280,6.3,1,0,18,2016-12-26 15:00:00,Crystal Palace,2,3.0
2016-17,Calum Chambers,DEF,0,0,17,0,0.3,1,0,2.7,27.0,90,0,0,0,0,0,139881,0.0,1.0,0.0,2,11031,1751,4.4,0,0,18,2016-12-26 15:00:00,Arsenal,4,1.0
2016-17,Alfie Mawson,DEF,0,0,14,0,10.6,4,0,3.5,14.2,90,0,0,0,0,0,890,4.0,1.0,10.0,0,40,49,4.5,1,0,18,2016-12-26 15:00:00,Fulham,3,4.0
2016-17,Angelo Ogbonna,DEF,0,0,15,0,0.1,1,0,1.8,18.0,90,0,0,0,0,0,41963,4.0,1.0,0.0,2,1310,1123,4.8,0,0,18,2016-12-26 15:00:00,West Ham,3,3.0
2016-17,Ben Mee,DEF,0,1,21,1,0.4,0,0,1.9,12.4,90,0,0,0,0,0,57728,0.0,1.0,6.0,6,4522,2005,4.5,1,1,18,2016-12-26 15:00:00,Burnley,4,4.0
2016-17,Héctor Bellerín,DEF,0,1,27,1,12.9,0,0,4.4,11.6,90,0,0,0,0,0,689404,0.0,1.0,19.0,7,10497,7607,6.4,1,0,18,2016-12-26 15:00:00,Arsenal,2,1.0
2016-17,Benjamin Chilwell,DEF,0,0,12,0,1.4,2,0,2.4,18.8,90,0,0,0,0,0,5116,2.0,0.0,4.0,1,37,73,4.3,1,0,18,2016-12-26 15:00:00,Chelsea,2,1.0
2016-17,Ben Gibson,DEF,0,0,11,0,0.2,1,0,1.4,14.2,90,0,0,0,0,0,383085,0.0,1.0,0.0,2,36713,5525,4.9,0,0,18,2016-12-26 15:00:00,Norwich,4,4.0
2016-17,Marcos Rojo,DEF,0,0,14,0,0.4,1,0,1.9,17.2,90,0,0,0,0,0,34004,1.0,3.0,1.0,2,6487,904,5.2,1,0,18,2016-12-26 15:00:00,Man Utd,4,2.0
2016-17,Seamus Coleman,DEF,0,0,16,1,4.2,0,0,1.5,0.8,90,0,0,0,0,0,188875,2.0,0.0,10.0,6,6938,5150,5.5,0,0,18,2016-12-26 15:00:00,Everton,3,2.0
2016-17,Wes Morgan,DEF,0,0,7,0,0.2,2,0,1.0,7.6,90,0,0,0,0,0,667208,2.0,0.0,2.0,0,1939,30628,4.8,1,1,18,2016-12-26 15:00:00,Leicester,2,3.0
2016-17,Winston Reid,DEF,0,3,34,0,0.0,1,1,9.7,62.2,90,0,0,0,0,0,109306,4.0,1.0,35.0,11,11250,3403,5.0,0,0,18,2016-12-26 15:00:00,West Ham,3,3.0
2016-17,Phil Jones,DEF,0,0,17,0,10.8,1,0,3.6,19.0,90,0,0,0,0,0,139028,1.0,3.0,6.0,2,60215,1355,4.9,1,0,18,2016-12-26 15:00:00,Man Utd,4,2.0
2016-17,Mason Holgate,DEF,0,0,22,1,0.5,0,0,1.5,14.4,90,0,0,0,0,0,130463,2.0,0.0,0.0,6,4748,4307,4.0,0,0,18,2016-12-26 15:00:00,Everton,3,2.0
2016-17,Patrick van Aanholt,DEF,0,0,17,0,2.6,3,0,3.1,19.0,90,0,0,0,0,0,186524,1.0,3.0,9.0,1,15797,3383,5.0,0,0,18,2016-12-26 15:00:00,Crystal Palace,2,3.0
2016-17,Michael Keane,DEF,0,0,19,1,0.3,0,0,1.1,6.6,90,0,0,0,0,0,104580,0.0,1.0,4.0,6,2263,4420,4.9,1,0,18,2016-12-26 15:00:00,Everton,4,2.0
2016-17,Ola Aina,DEF,0,0,3,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,2238,0.0,3.0,0.0,1,19,49,4.6,1,0,18,2016-12-26 15:00:00,Fulham,2,4.0
2016-17,Scott Dann,DEF,0,0,7,0,0.1,1,0,4.3,17.6,90,0,0,0,0,0,139523,1.0,1.0,25.0,2,843,3859,5.3,0,0,18,2016-12-26 12:30:00,Crystal Palace,4,3.0
2016-17,Martin Kelly,DEF,0,0,17,0,0.7,1,0,2.5,24.0,90,0,0,0,0,0,27360,1.0,1.0,0.0,2,794,1048,4.4,0,0,18,2016-12-26 12:30:00,Crystal Palace,4,3.0
2016-17,Joel Ward,DEF,0,0,15,0,1.2,1,0,2.7,25.8,90,0,0,0,0,0,30788,1.0,1.0,0.0,2,487,1067,4.9,0,0,18,2016-12-26 12:30:00,Crystal Palace,4,3.0
2016-17,Seamus Coleman,DEF,0,0,14,0,10.4,1,0,3.3,22.2,90,0,0,0,0,0,185513,1.0,0.0,0.0,1,9325,2774,5.5,1,1,17,2016-12-19 20:00:00,Everton,1,2.0
2016-17,Nathaniel Clyne,DEF,0,1,29,1,49.5,0,0,9.1,17.6,90,0,0,0,0,0,498475,1.0,0.0,24.0,7,12629,7206,5.7,0,0,17,2016-12-19 20:00:00,Crystal Palace,2,3.0
2016-17,Michael Keane,DEF,0,0,17,0,0.1,2,0,4.0,30.2,90,0,0,0,0,0,106196,1.0,2.0,10.0,1,718,5167,4.9,0,0,17,2016-12-18 16:00:00,Everton,1,2.0
2016-17,Ben Mee,DEF,0,0,19,0,0.8,2,0,4.3,40.4,90,0,0,0,0,0,54885,1.0,2.0,2.0,1,707,2345,4.5,0,0,17,2016-12-18 16:00:00,Burnley,1,4.0
2016-17,Ben Davies,DEF,0,0,3,0,11.2,0,0,2.2,2.0,14,0,0,0,0,0,8158,1.0,2.0,9.0,1,57,134,4.7,1,0,17,2016-12-18 16:00:00,Spurs,4,1.0
